,TEAM,game_id,HOME,PASSINGYARDS,RUSHINGYARDS,TURNOVERS,THIRDDOWN%,REDZONETD%,PENALTYYARDS,OPPONENTPAG,EPA_per_play,PASS_EPA,RUSH_EPA,SUCCESS_RATE,POINTSSCORED,EPA_per_play_last3,REDZONETD%_last3,POINTSSCORED_last3,OPPONENTPAG_last3,Adj_EPA,Adj_REDZONETD%,Adj_POINTS_last3,EPA_x_REDZONETD,YARD_RATIO
462,MIN,2024_16_MIN_SEA,0,246,81,0,0.214285714285714,0.25,62,21.2352941176471,0.124730141526129,0.219879900355646,-0.130825185638276,0.506024096385542,27,0.11999482676498784,0.17866161616161644,30.666666666666668,22.078431372549034,-21.953701231022904,0.07133838383838356,8.588235294117634,0.03118253538153225,3.0
495,MIN,2024_17_GB_MIN,1,377,69,1,0.5,0.166666666666667,47,19.2777777777778,-0.0272627535074962,0.277075149628614,-0.260642653234991,0.511111111111111,27,0.15647240390264522,0.20643939393939412,32.0,22.000000000000032,-22.02726275350753,-0.039772727272727126,9.999999999999968,-0.004543792251249375,5.385714285714286
533,MIN,2024_18_MIN_DET,0,166,120,0,0.333333333333333,0.0,48,21.0555555555556,-0.249738224891189,-0.577029156709417,0.232375537281364,0.3625,9,0.048147797496919165,0.2013888888888891,27.0,20.465141612200465,-20.714879837091654,-0.2013888888888891,6.5348583877995345,-0.0,1.371900826446281
551,MIN,2024_19_MIN_LA,0,245,106,2,0.352941176470588,0.0,40,21.8947368421053,-0.236851994894779,-0.597974740670364,0.10498396248468,0.447058823529412,9,-0.05075694562418551,0.1388888888888891,21.0,20.5228758169935,-20.75972781188828,-0.1388888888888891,0.4771241830064987,-0.0,2.289719626168224
23,NE,2024_01_NE_CIN,0,121,170,1,0.4,0.0714285714285714,15,24.4117647058824,0.0797462706316751,-0.0787751893836071,0.0430145460090393,0.506329113924051,16,-0.13850048919934277,0.08333333333333365,18.0,20.1666666666667,-20.086920396035026,-0.011904761904762251,-2.1666666666667,0.00569616218797679,0.7076023391812866
58,NE,2024_02_SEA_NE,1,149,185,0,0.4375,0.105263157894737,25,21.2352941176471,0.0271513459069775,-0.0056702109833803,0.108190119816249,0.5,20,-0.08499597712975712,0.03571428571428585,12.5,22.733660130719002,-22.706508784812026,0.06954887218045115,-10.233660130719002,0.002858036411260794,0.8010752688172043
86,NE,2024_03_NE_NYJ,0,120,78,1,0.214285714285714,0.0,74,23.0588235294118,-0.220213729421615,-0.496253049788428,-0.18717406988532,0.428571428571429,3,0.05344880826932613,0.08834586466165435,18.0,22.823529411764753,-23.04374314118637,-0.08834586466165435,-4.823529411764753,-0.0,1.518987341772152
114,NE,2024_04_NE_SF,0,168,73,3,0.333333333333333,0.111111111111111,33,25.0,-0.268605382026416,-0.414956861485688,-0.572935927781926,0.443037974683544,13,-0.03777203762765424,0.058897243107769566,13.0,22.90196078431377,-23.170566166340183,0.05221386800334143,-9.901960784313768,-0.02984504244737952,2.27027027027027
147,NE,2024_05_MIA_NE,1,160,151,0,0.285714285714286,0.0,84,20.7647058823529,-0.170922204617188,-0.251335245183151,0.231255612488349,0.428571428571429,10,-0.15388925518035126,0.07212475633528277,12.0,23.0980392156863,-23.268961420303487,-0.07212475633528277,-11.098039215686299,-0.0,1.0526315789473684
169,NE,2024_06_HOU_NE,1,243,82,4,0.230769230769231,0.142857142857143,38,20.8421052631579,-0.221343382764393,-0.406297705229057,-0.163554360290828,0.453488372093023,21,-0.21991377202173976,0.0370370370370371,8.666666666666666,22.941176470588232,-23.162519853352624,0.1058201058201059,-14.274509803921566,-0.03162048325205617,2.927710843373494
205,NE,2024_07_NE_JAX,0,276,38,0,0.4,0.142857142857143,54,25.0,-0.0198693492478071,0.171594641534795,-0.186687930161133,0.421052631578947,16,-0.22029032313599908,0.08465608465608476,14.666666666666666,22.202270381836936,-22.22213973108474,0.058201058201058226,-7.53560371517027,-0.0028384784639724453,7.076923076923077
240,NE,2024_08_NYJ_NE,1,155,112,0,0.466666666666667,0.157894736842105,50,23.0588235294118,0.01443964402343,-0.0017610576395797,0.0780599677217974,0.469135802469136,23,-0.13737831220979616,0.09523809523809541,15.666666666666666,22.202270381836936,-22.187830737813506,0.06265664160400959,-6.53560371517027,0.0022799437931731543,1.3716814159292035
268,NE,2024_09_NE_TEN,0,206,110,3,0.266666666666667,0.142857142857143,68,27.0,-0.0877073300296141,-0.25109894316652,0.268608633862459,0.476190476190476,17,-0.07559102932959015,0.14786967418546376,20.0,22.9669762641899,-23.05468359421951,-0.005012531328320774,-2.966976264189899,-0.012529618575659169,1.8558558558558558
291,NE,2024_10_NE_CHI,0,184,144,1,0.357142857142857,0.0555555555555556,30,20.8823529411765,-0.0363305588381502,-0.0513170796190815,0.0480339774700637,0.487179487179487,19,-0.031045678417997175,0.1478696741854638,18.666666666666668,25.019607843137265,-25.055938401975414,-0.09231411862990818,-6.352941176470598,-0.002018364379897235,1.2689655172413794
323,NE,2024_11_LA_NE,1,282,125,2,0.4375,0.0952380952380952,96,21.8947368421053,0.0710163464296038,0.264142434352955,-0.124847205441135,0.516129032258065,22,-0.03653274828144488,0.11876914508493464,19.666666666666668,23.64705882352943,-23.576042477099826,-0.02353104984683943,-3.980392156862763,0.0067634615647241695,2.238095238095238
347,NE,2024_12_NE_MIA,0,222,86,2,0.1875,0.0,73,20.7647058823529,-0.206983567588158,-0.294631110015932,0.0137529317462061,0.413793103448276,15,-0.017673847479386943,0.09788359788359803,19.333333333333332,23.259029927760597,-23.466013495348754,-0.09788359788359803,-3.925696594427265,-0.0,2.5517241379310347
367,NE,2024_13_IND_NE,1,238,200,1,0.545454545454545,0.0740740740740741,50,24.8823529411765,0.0897034290901579,0.222684372156553,0.142130117987846,0.523809523809524,24,-0.05743259333223491,0.05026455026455037,18.666666666666668,21.180598555211564,-21.090895126121406,0.023809523809523725,-2.513931888544896,0.006644698451122809,1.1840796019900497
439,NE,2024_15_NE_ARI,0,202,116,1,0.0,0.222222222222222,15,21.4705882352941,0.0068369417969829,0.137475780149768,-0.05209939112198,0.609375,16,-0.015421264022798878,0.056437389770723205,20.333333333333332,22.5139318885449,-22.507094946747916,0.16578483245149878,-2.180598555211567,0.0015193203993295317,1.7264957264957266
465,NE,2024_16_NE_BUF,0,261,126,3,0.625,0.1,87,21.3,0.0349195245739265,0.11011274710702,-0.196587180321997,0.522222222222222,20,-0.03681439890033918,0.09876543209876547,18.333333333333332,22.37254901960783,-22.337629495033905,0.0012345679012345373,-4.039215686274499,0.00349195245739265,2.0551181102362204
501,NE,2024_17_LAC_NE,1,115,96,1,0.2,0.0,66,17.6666666666667,-0.282061300387923,-0.615053661995002,-0.463365265904576,0.462686567164179,7,0.04381996515368899,0.13209876543209878,20.0,22.550980392156863,-22.833041692544786,-0.13209876543209878,-2.5509803921568626,-0.0,1.1855670103092784
513,NE,2024_18_BUF_NE,1,241,77,1,0.285714285714286,0.0909090909090909,50,21.3,0.0035138938416231,0.292812246666508,-0.264303194055949,0.430379746835443,23,-0.08010161133900463,0.10740740740740744,14.333333333333334,20.145751633986936,-20.142237740145312,-0.01649831649831654,-5.8124183006536025,0.000319444894693009,3.08974358974359
5,NO,2024_01_CAR_NO,1,200,180,0,0.571428571428571,0.266666666666667,116,30.8235294117647,0.199165358970036,0.319739630478044,0.128847256163215,0.5,47,-0.12357088790699841,0.05000000000000014,13.5,19.48333333333335,-19.284167974363314,0.21666666666666684,-5.9833333333333485,0.05311076239200967,1.1049723756906078
51,NO,2024_02_NO_DAL,0,243,190,1,0.666666666666667,0.173913043478261,36,27.2941176470588,0.337516378850327,0.82504880799816,0.28945974501075,0.597222222222222,44,-0.041447970708943654,0.13333333333333366,27.0,24.245098039215698,-23.90758166036537,0.04057971014492734,2.754901960784302,0.05869850066962213,1.2722513089005236
90,NO,2024_03_PHI_NO,1,142,89,1,0.461538461538462,0.0909090909090909,25,17.6190476190476,-0.158329867065662,0.0216499879389437,-0.418580457063009,0.358208955223881,12,0.26834086891018133,0.22028985507246418,45.5,29.05882352941175,-29.21715339647741,-0.1293807641633733,16.44117647058825,-0.014393624278696542,1.5777777777777777
117,NO,2024_04_NO_ATL,0,239,131,1,0.538461538461538,0.142857142857143,55,23.8823529411765,0.0482089715148425,-0.002937466883243,0.130881748036094,0.522222222222222,24,0.1261172902515669,0.17716293368467306,34.333333333333336,25.2455648926237,-25.19735592110886,-0.034305790827530075,9.087768440709635,0.006886995930691792,1.8106060606060606
149,NO,2024_05_NO_KC,0,182,46,1,0.416666666666667,0.25,30,20.1,-0.0876587066099042,-0.0737865990781252,-0.161904366081581,0.382352941176471,13,0.07579849443316905,0.13589309241483175,26.666666666666668,22.93183940242763,-23.019498109037535,0.11410690758516825,3.734827264239037,-0.02191467665247605,3.872340425531915
180,NO,2024_06_TB_NO,1,243,81,3,0.333333333333333,0.166666666666667,40,21.6666666666667,-0.259973178788333,-0.509058744679183,-0.200588514174721,0.466666666666667,27,-0.06592653405357467,0.1612554112554114,16.333333333333332,20.533800186741367,-20.7937733655297,0.005411255411255589,-4.2004668534080345,-0.043328863131388916,2.9634146341463414
191,NO,2024_07_DEN_NO,1,210,97,2,0.333333333333333,0.333333333333333,50,18.3888888888889,-0.289339771481018,-0.541472392372879,0.0593693470407743,0.409090909090909,9,-0.09980763796113168,0.18650793650793676,21.333333333333332,21.883006535947732,-22.17234630742875,0.14682539682539622,-0.5496732026144002,-0.09644659049367257,2.142857142857143
237,NO,2024_08_NO_LAC,0,281,117,0,0.111111111111111,0.0,68,17.6666666666667,-0.205466582941803,-0.230702235232265,-0.129035776328584,0.376344086021505,8,-0.2123238856264185,0.25000000000000006,16.333333333333332,20.05185185185187,-20.25731843479367,-0.25000000000000006,-3.718518518518536,-0.0,2.3813559322033897
271,NO,2024_09_NO_CAR,0,236,197,0,0.333333333333333,0.125,87,30.8235294117647,0.0658344165697648,0.0664903129809563,0.179472576655027,0.446808510638298,22,-0.2515931777370514,0.16666666666666674,14.666666666666666,19.240740740740765,-19.174906324171,-0.04166666666666674,-4.574074074074099,0.0082293020712206,1.1919191919191918
277,NO,2024_10_ATL_NO,1,269,96,0,0.384615384615385,0.0625,46,23.8823529411765,-0.017195965399606,0.248914280657268,-0.231783903912471,0.426470588235294,20,-0.14299064595101885,0.15277777777777776,13.0,22.293028322440097,-22.310224287839702,-0.09027777777777776,-9.293028322440097,-0.001074747837475375,2.7731958762886597
311,NO,2024_11_CLE_NO,1,266,214,2,0.5,0.142857142857143,25,25.5882352941176,0.218667953363402,0.170046965954437,0.474297808789953,0.527777777777778,35,-0.05227604392388149,0.0625000000000001,16.666666666666668,24.12418300653597,-23.905515053172568,0.08035714285714289,-7.457516339869301,0.031238279051914602,1.2372093023255815
371,NO,2024_13_LA_NO,1,184,143,0,0.333333333333333,0.0,25,21.8947368421053,-0.0261699841424225,-0.0422139142506413,-0.0745389280089815,0.432098765432099,14,0.08910213484452018,0.11011904761904774,25.666666666666668,26.76470588235293,-26.790875866495355,-0.11011904761904774,-1.0980392156862635,-0.0,1.2777777777777777
410,NO,2024_14_NO_NYG,0,219,92,1,0.352941176470588,0.4,72,24.0588235294118,-0.154332415384625,0.0886327600471542,-0.257909211675724,0.4,14,0.05843400127379108,0.06845238095238108,23.0,23.788441692466467,-23.942774107851093,0.3315476190476189,-0.788441692466467,-0.06173296615385,2.3548387096774195
446,NO,2024_15_WAS_NO,1,205,69,1,0.307692307692308,0.111111111111111,50,24.5,-0.0116279537565372,-0.0316056837099384,-0.209739362428081,0.411764705882353,19,0.012721851278784743,0.1809523809523811,21.0,23.84726522187823,-23.85889317563477,-0.06984126984127009,-2.8472652218782315,-0.0012919948618374654,2.9285714285714284
467,NO,2024_16_NO_GB,0,153,67,2,0.384615384615385,0.0,70,19.2777777777778,-0.268487895378244,-0.527976985001287,-0.0549224879447138,0.357142857142857,0,-0.06404345109452832,0.17037037037037042,15.666666666666666,23.484520123839033,-23.753008019217276,0.0,-7.817853457172367,0.0,2.25
503,NO,2024_17_LV_NO,1,218,81,2,0.0769230769230769,0.0,95,25.1176470588235,-0.245552099188197,-0.413175434541633,0.128753424286305,0.41025641025641,10,-0.1448160881731355,0.25555555555555565,11.0,22.612200435729864,-22.85775253491806,-0.25555555555555565,-11.612200435729864,-0.0,2.658536585365854
534,NO,2024_18_NO_TB,0,240,64,0,0.2,0.111111111111111,50,21.6666666666667,0.053957336895116,-0.0243747575856809,0.0633912582385451,0.51219512195122,19,-0.17522264944099283,0.05555555555555561,9.666666666666666,22.965141612200437,-22.91118427530532,0.055555555555555386,-13.298474945533771,0.005995259655012882,3.6923076923076925
21,NYG,2024_01_MIN_NYG,1,186,74,2,0.4,0.0,55,19.3333333333333,-0.239991764179377,-0.480719951552322,-0.0808872742983069,0.390804597701149,6,-0.2570199972832206,0.0,5.0,22.197712418300654,-22.43770418248003,0.0,-17.197712418300654,-0.0,2.48
52,NYG,2024_02_NYG_WAS,0,178,129,1,0.545454545454545,0.25,39,24.5,0.0911961551975147,0.220160134053128,-0.0720968891665424,0.462686567164179,18,-0.24277193168378713,0.0,8.0,22.2254901960784,-22.134294040880885,0.25,-14.2254901960784,0.022799038799378675,1.3692307692307693
89,NYG,2024_03_NYG_CLE,0,236,112,2,0.266666666666667,0.176470588235294,65,25.5882352941176,-0.146761456213898,0.240108254523728,-0.205393771956923,0.438202247191011,21,-0.0743978044909313,0.1250000000000001,12.0,21.91666666666665,-22.06342812288055,0.05147058823529388,-9.91666666666665,-0.02589908050833492,2.088495575221239
103,NYG,2024_04_DAL_NYG,1,281,26,1,0.277777777777778,0.0,50,27.2941176470588,0.0187516682975305,0.108283706246032,-0.318079334865932,0.432098765432099,15,-0.09851902173192019,0.14215686274509806,15.0,23.140522875816966,-23.121771207519437,-0.14215686274509806,-8.140522875816966,0.0,10.407407407407407
150,NYG,2024_05_NYG_SEA,0,257,175,1,0.5,0.1,25,21.2352941176471,-0.0077878929098163,0.205140927348803,-0.202415968464758,0.5,29,-0.012271210906284358,0.14215686274509806,18.0,25.7941176470588,-25.80190553996862,-0.042156862745098056,-7.794117647058801,-0.0007787892909816301,1.4602272727272727
163,NYG,2024_06_CIN_NYG,1,205,119,1,0.411764705882353,0.25,52,24.4117647058824,-0.133797625652282,-0.333411465720118,0.13039783181254,0.477777777777778,7,-0.04526589360872802,0.09215686274509809,21.666666666666668,24.70588235294117,-24.839679978593452,0.1578431372549019,-3.0392156862745026,-0.0334494064130705,1.7083333333333333
208,NYG,2024_07_PHI_NYG,1,105,76,0,0.176470588235294,0.0,45,17.6190476190476,-0.259356883756647,-0.618490057428264,-0.0428622666982442,0.402597402597403,3,-0.04094461675485603,0.11666666666666674,17.0,24.313725490196102,-24.57308237395275,-0.11666666666666674,-7.313725490196102,-0.0,1.3636363636363635
238,NYG,2024_08_NYG_PIT,0,264,157,2,0.277777777777778,0.0,70,20.7222222222222,-0.0277763083188558,-0.0279870662336419,0.166443102629855,0.43956043956044,18,-0.13364746743958186,0.11666666666666674,13.0,21.088702147525698,-21.116478455844554,-0.11666666666666674,-8.088702147525698,-0.0,1.6708860759493671
274,NYG,2024_09_WAS_NYG,1,174,164,1,0.538461538461538,0.166666666666667,52,24.5,0.128671669360072,-0.0656004173069879,0.270114002430121,0.5,22,-0.14031027257592835,0.08333333333333341,9.333333333333334,20.917678182384066,-20.789006513023995,0.08333333333333358,-11.584344849050732,0.021445278226678705,1.0545454545454545
293,NYG,2024_10_NYG_CAR,0,190,167,3,0.466666666666667,0.111111111111111,67,30.8235294117647,-0.0646275650097939,-0.272843660407787,0.0474360525205901,0.565217391304348,17,-0.052820507571810345,0.05555555555555575,14.333333333333334,20.947089947089932,-21.011717512099725,0.05555555555555525,-6.613756613756598,-0.007180840556643759,1.130952380952381
354,NYG,2024_12_TB_NYG,1,192,76,1,0.454545454545455,0.1,34,21.6666666666667,-0.182462523220973,-0.181984860847782,-0.386474872976051,0.436619718309859,7,0.012089265343807354,0.09259259259259274,19.0,25.348583877995633,-25.531046401216607,0.0074074074074072654,-6.348583877995633,-0.0182462523220973,2.4935064935064934
377,NYG,2024_13_NYG_DAL,0,178,116,2,0.266666666666667,0.5,73,27.2941176470588,-0.145257594475392,-0.546603145366622,0.347213776575656,0.469879518072289,19,-0.03947280629023171,0.12592592592592608,15.333333333333334,25.66339869281047,-25.808656287285864,0.3740740740740739,-10.330065359477137,-0.072628797237696,1.5213675213675213
411,NYG,2024_14_NO_NYG,1,227,112,1,0.25,0.1,80,23.1176470588235,-0.185509209745093,-0.213118779417761,0.0442978043638109,0.34020618556701,11,-0.13078256090205304,0.23703703703703707,14.333333333333334,26.59477124183007,-26.780280451575162,-0.13703703703703707,-12.261437908496736,-0.0185509209745093,2.0088495575221237
419,NYG,2024_15_BAL_NYG,1,191,55,1,0.3125,0.1,126,20.7368421052632,-0.0390329154399123,-0.227942339894071,-0.228731084693113,0.414634146341463,14,-0.17107644248048606,0.23333333333333342,12.333333333333334,24.02614379084967,-24.06517670628958,-0.13333333333333341,-11.692810457516336,-0.0039032915439912302,3.4107142857142856
469,NYG,2024_16_NYG_ATL,0,210,45,3,0.272727272727273,0.0833333333333333,55,23.8823529411765,-0.348406974656667,-0.510832230696299,-0.165205193410377,0.48051948051948,7,-0.1232665732201325,0.2333333333333334,14.666666666666666,23.71620227038183,-24.064609245038497,-0.15000000000000008,-9.049535603715166,-0.029033914554722238,4.565217391304348
497,NYG,2024_17_IND_NYG,1,309,80,0,0.466666666666667,0.117647058823529,42,24.8823529411765,0.258772785261493,1.20134921651966,-0.35260222587202,0.473684210526316,45,-0.19098303328055752,0.09444444444444451,10.666666666666666,22.57894736842107,-22.320174583159577,0.023202614379084482,-11.912280701754403,0.030443857089587304,3.814814814814815
536,NYG,2024_18_NYG_PHI,0,138,100,1,0.285714285714286,0.0,15,17.6190476190476,-0.0830920461844661,-0.299149279387771,0.090525881908834,0.426470588235294,13,-0.042889034945028846,0.10032679738562084,22.0,23.167182662538732,-23.250274708723197,-0.10032679738562084,-1.1671826625387318,-0.0,1.3663366336633664
24,NYJ,2024_01_NYJ_SF,0,203,68,2,0.6,0.181818181818182,15,25.0,-0.0026216831108622,0.0183468590656732,-0.159838080999748,0.484375,19,-0.044817094697587115,0.10049019607843125,26.0,24.3823529411765,-24.384974624287363,0.08132798573975074,1.6176470588235006,-0.0004766696565204005,2.9420289855072466
54,NYJ,2024_02_NYJ_TEN,0,176,101,0,0.428571428571429,0.222222222222222,35,27.0,0.0889524681691526,0.0516802795929614,0.0133447185988821,0.472222222222222,24,0.12807555107531526,0.1497326203208556,32.0,24.94117647058825,-24.852224002419096,0.07248960190136639,7.05882352941175,0.019767215148700557,1.7254901960784315
